pesticide_category,product_name,product_key,raw_composition,parsed_component_count,parsed_substances,warning_codes,severity,automatic_fix_applied,requires_manual_review,notes
herbicides,Арбалет,арбалет-082-03-924-1,"(300 г/л 2,4-Д кислоты (2-этилгексиловый эфир) + 6,25 г/л флорасулам)",2,"[{""name"": ""2,4 - Д кислоты ( 2 - этилгексиловый эфир"", ""concentration"": 300.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 6.25, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Арабеск,арабеск-184-026-03-3474-1,"(410 г/л 2,4-Д кислоты (2-этилгексиловый эфир) + 7,4 г/л флорасулам)",2,"[{""name"": ""2,4 - Д кислоты ( 2 - этилгексиловый эфир"", ""concentration"": 410.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 7.4, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Тираназор,тираназор-010-03-3917-1,"(550 г/л 2,4-Д кислоты (2-этилгексиловый эфир) + 7,4 г/л флорасулам)",2,"[{""name"": ""2,4 - Д кислоты ( 2 - этилгексиловый эфир"", ""concentration"": 550.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 7.4, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Флорастар,флорастар-329-03-791-1,"(300 г/л 2,4-Д кислоты (2-этилгексиловый эфир) + 6,25 г/л флорасулам) Альбау Юроп Сарл",2,"[{""name"": ""2,4 - Д кислоты ( 2 - этилгексиловый эфир"", ""concentration"": 300.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""флорасулам ) Альбау Юроп Сарл"", ""concentration"": 6.25, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Флортек,флортек-070-03-3541-1,"(550 г/л 2,4-Д кислоты (2-этилгексиловый эфир) + 7,4 г/л флорасулам)",2,"[{""name"": ""2,4 - Д кислоты ( 2 - этилгексиловый эфир"", ""concentration"": 550.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 7.4, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Элант Экстра,элант-экстра-042-847-03-3887-1,"(410 г/л 2,4-Д кислоты (2-этилгексиловый эфир) + 7,4 г/л флорасулам)",2,"[{""name"": ""2,4 - Д кислоты ( 2 - этилгексиловый эфир"", ""concentration"": 410.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 7.4, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Флорин,флорин-570-03-3431-1,"(550 г/л 2,4-Д кислоты (2-этилгексиловый эфир) + 7,4 г/л флорасулам)",2,"[{""name"": ""2,4 - Д кислоты ( 2 - этилгексиловый эфир"", ""concentration"": 550.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 7.4, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,ЭтилФло,этилфло-803-03-3606-1,"(300 г/л 2,4-Д кислоты (2-этилгексиловый эфир) + 6,25 г/л флорасулам)",2,"[{""name"": ""2,4 - Д кислоты ( 2 - этилгексиловый эфир"", ""concentration"": 300.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 6.25, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Дискатор Форте,дискатор-форте-781-03-3411-1,"(410 г/л 2,4-Д кислоты (2-этилгексиловый эфир) + 5 г/л флорасулам + 50 г/л флуроксипир) Синтезия Кеми ГмбХ",3,"[{""name"": ""2,4 - Д кислоты ( 2 - этилгексиловый эфир"", ""concentration"": 410.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 5.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""флуроксипир ) Синтезия Кеми ГмбХ"", ""concentration"": 50.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Октапон-супер,октапон-супер-116-03-9682-0,"(630 г/л 2,4-Д кислоты (470 г/л 2,4-Д (2-этилгексиловый эфир)) + 160 г/л 2,4-Д кислоты (диметилалкиламинная соль))",2,"[{""name"": ""2,4 - Д кислоты ( 470 г/л 2,4 - Д ( 2 - этилгексиловый эфир"", ""concentration"": 630.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""2,4 - Д кислоты ( диметилалкиламинная соль"", ""concentration"": 160.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Айкон,айкон-178-03-9765-0,"(550 г/л 2,4-Д кислоты (малолетучие эфиры С7-С9))",1,"[{""name"": ""2,4 - Д кислоты ( малолетучие эфиры С7 - С9"", ""concentration"": 550.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Сегмент,сегмент-489-03-1902-1,(500 г/кг Азимсульфурон),1,"[{""name"": ""Азимсульфурон"", ""concentration"": 500.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Магнификус,магнификус-010-03-4929-1,(100 г/л Амидосульфурон + 25 г/л йодосульфурон-метил-нат рий + 250 г/л антидот мефенпир-диэтил),3,"[{""name"": ""Амидосульфурон"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""йодосульфурон - метил - нат рий"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""мефенпир - диэтил"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": true}]",,clean,no,no,clean
herbicides,Секатор Турбо,секатор-турбо-019-03-2073-1,(100 г/л Амидосульфурон + 25 г/л йодосульфурон-метил-нат рий + 250 г/л мефенпир-диэтил),3,"[{""name"": ""Амидосульфурон"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""йодосульфурон - метил - нат рий"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""мефенпир - диэтил"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Ланцелот 450,ланцелот-450-009-03-2795-1,(300 г/кг Аминопиралид + 150 г/кг флорасулам),2,"[{""name"": ""Аминопиралид"", ""concentration"": 300.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 150.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Овен,овен-178-03-2955-1,(20 г/л антидот - клоквинтосет-мексил + 80 г/л Клодинафоп-пропаргил),2,"[{""name"": ""клоквинтосет - мексил"", ""concentration"": 20.0, ""unit"": ""г/л"", ""is_antidote"": true}, {""name"": ""Клодинафоп - пропаргил"", ""concentration"": 80.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Аксакал,аксакал-097-03-3100-1,"(11,25 г/л антидот - клоквинтосет-мексил + 45 г/л Пиноксаден)",2,"[{""name"": ""клоквинтосет - мексил"", ""concentration"": 11.25, ""unit"": ""г/л"", ""is_antidote"": true}, {""name"": ""Пиноксаден"", ""concentration"": 45.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Тайгер 100,тайгер-100-082-03-1069-1,(27 г/л антидот - клоквинтосет-мексил + 100 г/л феноксапроп-П-этил),2,"[{""name"": ""клоквинтосет - мексил"", ""concentration"": 27.0, ""unit"": ""г/л"", ""is_antidote"": true}, {""name"": ""феноксапроп - П - этил"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Ибис,ибис-023-395-03-1255-1,"(34,5 г/л антидот - клоквинтосет-мексил + 69 г/л феноксапроп-П-этил)",2,"[{""name"": ""клоквинтосет - мексил"", ""concentration"": 34.5, ""unit"": ""г/л"", ""is_antidote"": true}, {""name"": ""феноксапроп - П - этил"", ""concentration"": 69.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Оцелот,оцелот-178-03-4531-1,(27 г/л антидот - клоквинтосет-мексил + 100 г/л феноксапроп-П-этил),2,"[{""name"": ""клоквинтосет - мексил"", ""concentration"": 27.0, ""unit"": ""г/л"", ""is_antidote"": true}, {""name"": ""феноксапроп - П - этил"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Скаут,скаут-781-03-4405-1,(30 г/л антидот - клоквинтосет-мексил + 140 г/л феноксапроп-П-этил) Синтезия Кеми ГмбХ,2,"[{""name"": ""клоквинтосет - мексил"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": true}, {""name"": ""феноксапроп - П - этил ) Синтезия Кеми ГмбХ"", ""concentration"": 140.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Ирбис 100,ирбис-100-097-03-2760-1,(27 г/л антидот - клоквинтосет-мексил + 100 г/л феноксапроп-П-этил),2,"[{""name"": ""клоквинтосет - мексил"", ""concentration"": 27.0, ""unit"": ""г/л"", ""is_antidote"": true}, {""name"": ""феноксапроп - П - этил"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Укротитель,укротитель-682-913-03-4416-1,(27 г/л антидот - клоквинтосет-мексил + 100 г/л феноксапроп-П-этил),2,"[{""name"": ""клоквинтосет - мексил"", ""concentration"": 27.0, ""unit"": ""г/л"", ""is_antidote"": true}, {""name"": ""феноксапроп - П - этил"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Баллиста,баллиста-018-03-4213-1,(90 г/л антидот мефенпир-диэтил + 30 г/л мезосульфурон-метил + 12 г/л флорасулам + 17 г/л Флуметсулам),4,"[{""name"": ""мефенпир - диэтил"", ""concentration"": 90.0, ""unit"": ""г/л"", ""is_antidote"": true}, {""name"": ""мезосульфурон - метил"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 12.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Флуметсулам"", ""concentration"": 17.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Топтун 100,топтун-100-010-038-03-4732-1,(27 г/л антидот мефенпир-диэтил + 100 г/л феноксапроп-П-этил),2,"[{""name"": ""мефенпир - диэтил"", ""concentration"": 27.0, ""unit"": ""г/л"", ""is_antidote"": true}, {""name"": ""феноксапроп - П - этил"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Тайпан,тайпан-042-275-03-1669-1,(40 г/л антидот мефенпир-диэтил + 90 г/л феноксапроп-П-этил + 90 г/л Клодинафоп-пропаргил),3,"[{""name"": ""мефенпир - диэтил"", ""concentration"": 40.0, ""unit"": ""г/л"", ""is_antidote"": true}, {""name"": ""феноксапроп - П - этил"", ""concentration"": 90.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Клодинафоп - пропаргил"", ""concentration"": 90.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Корсар,корсар-021-03-2586-1,(480 г/л Бентазон),1,"[{""name"": ""Бентазон"", ""concentration"": 480.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Бентобел,бентобел-277-03-2091-1,(480 г/л Бентазон),1,"[{""name"": ""Бентазон"", ""concentration"": 480.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,АгроБазон,агробазон-197-03-3347-1,(480 г/л Бентазон),1,"[{""name"": ""Бентазон"", ""concentration"": 480.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Бентилон,бентилон-070-03-3877-1,(480 г/л Бентазон),1,"[{""name"": ""Бентазон"", ""concentration"": 480.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Бунт,бунт-590-297-03-2498-1,(480 г/л Бентазон),1,"[{""name"": ""Бентазон"", ""concentration"": 480.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Гарнизон,гарнизон-082-03-2408-1,(480 г/л Бентазон),1,"[{""name"": ""Бентазон"", ""concentration"": 480.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Бентасил,бентасил-050-360-03-1060-1,(480 г/л Бентазон),1,"[{""name"": ""Бентазон"", ""concentration"": 480.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Базагран,базагран-014-03-2416-1,(480 г/л Бентазон) «БАСФ СЕ»,1,"[{""name"": ""Бентазон ) «БАСФ СЕ»"", ""concentration"": 480.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Бонус,бонус-570-03-2392-1,(480 г/л Бентазон),1,"[{""name"": ""Бентазон"", ""concentration"": 480.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Изобен,изобен-002-03-2720-1,(480 г/л Бентазон),1,"[{""name"": ""Бентазон"", ""concentration"": 480.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Наношанс,наношанс-126-03-2504-1,(480 г/л Бентазон),1,"[{""name"": ""Бентазон"", ""concentration"": 480.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Ранголи-Базорон,ранголи-базорон-134-03-1423-1,(480 г/л Бентазон),1,"[{""name"": ""Бентазон"", ""concentration"": 480.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
