row_number / record_id,product_name,clean_product_name_candidate,registration_number,manufacturer,active_substances_raw,composition_found_in_product_name,composition_found_in_active_substances_raw,parsed_from_active_substances_raw_count,parsed_from_product_name_count,final_selected_composition_source,final_parsed_substance_count,parsed_substances_summary,repeated_fragment_warning,duplicated_substance_warning,empty_composition_warning,product_name_contains_composition_warning,inconsistent_duplicate_rows_warning,unresolved_concentration_warning,safe_auto_fix_possible,manual_review_required,suggested_action,notes
105,Алирин-Б,Алирин-Б,139-02-2348-1,ООО Управляющая компания «АБТ-групп» ОГРН -,"(10⁹ КОЕ/г Bacillus subtilis, штамм В-10 ВИЗР)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
106,Алирин-Б,Алирин-Б,139-02-2348-1,ООО Управляющая компания «АБТ-групп» ОГРН -,"(10⁹ КОЕ/г Bacillus subtilis, штамм В-10 ВИЗР)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
107,Алирин-Б,Алирин-Б,139-02-2348-1,ООО Управляющая компания «АБТ-групп» ОГРН -,"(10⁹ КОЕ/г Bacillus subtilis, штамм В-10 ВИЗР)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
108,Алирин-Б,Алирин-Б,139-02-2116-1,ООО Управляющая компания «АБТ-групп» ОГРН -,"(10¹¹ КОЕ/г Bacillus subtilis, штамм В-10 ВИЗР)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
109,Бисолбицид,Бисолбицид,174-02-1916-1,ООО «Бисолби-Интер» (Санкт-Петербург) ОГРН -,"(0,108 КОЕ/Мл Bacillus subtilis, штамм ВL01 + 0,108 КОЕ/Мл Bacillus subtilis, штамм ВL01)",,,0,0,,0,,yes,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
110,Бисолбицид,Бисолбицид,174-02-1916-1,ООО «Бисолби-Интер» (Санкт-Петербург) ОГРН -,"(0,108 КОЕ/Мл Bacillus subtilis, штамм ВL01 + 0,108 КОЕ/Мл Bacillus subtilis, штамм ВL01)",,,0,0,,0,,yes,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
111,Бисолбицид,Бисолбицид,174-02-1916-1,ООО «Бисолби-Интер» (Санкт-Петербург) ОГРН -,"(0,108 КОЕ/Мл Bacillus subtilis, штамм ВL01 + 0,108 КОЕ/Мл Bacillus subtilis, штамм ВL01)",,,0,0,,0,,yes,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
112,Бисолбицид,Бисолбицид,174-02-1916-1,ООО «Бисолби-Интер» (Санкт-Петербург) ОГРН -,"(0,108 КОЕ/Мл Bacillus subtilis, штамм ВL01 + 0,108 КОЕ/Мл Bacillus subtilis, штамм ВL01)",,,0,0,,0,,yes,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
113,Бактофит,Бактофит,,"subtilis, штамм ИПМ 215) ООО ПО «Сиббиофарм» ОГРН 1035404721780",(2×10⁹ спор/Мл Bacillus,,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
114,Бактофит,Бактофит,034-02-3860-1,"subtilis, штамм ИПМ 215) ООО ПО «Сиббиофарм» ОГРН 1035404721780",(2×10⁹ спор/Мл Bacillus,,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
115,Гамаир,Гамаир,139-02-3967-1,ООО Управляющая компания «АБТ-групп» ОГРН -,"(10¹⁰ КОЕ/Мл Bacillus subtilis, штамм М-22 ВИЗР)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
116,Гамаир,Гамаир,139-02-3967-1,ООО Управляющая компания «АБТ-групп» ОГРН -,"(10¹⁰ КОЕ/Мл Bacillus subtilis, штамм М-22 ВИЗР)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
118,Гамаир,Гамаир,139-02-2349-1,ООО Управляющая компания «АБТ-групп» ОГРН -,"(10⁹ КОЕ/г Bacillus subtilis, штамм М-22 ВИЗР)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
119,Гамаир,Гамаир,139-02-2349-1,ООО Управляющая компания «АБТ-групп» ОГРН -,"(10⁹ КОЕ/г Bacillus subtilis, штамм М-22 ВИЗР)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
120,Гамаир,Гамаир,139-02-2349-1,ООО Управляющая компания «АБТ-групп» ОГРН -,"(10⁹ КОЕ/г Bacillus subtilis, штамм М-22 ВИЗР)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
121,Гамаир,Гамаир,139-02-2349-1,ООО Управляющая компания «АБТ-групп» ОГРН -,"(10⁹ КОЕ/г Bacillus subtilis, штамм М-22 ВИЗР)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
122,Гамаир,Гамаир,139-02-2349-1,ООО Управляющая компания «АБТ-групп» ОГРН -,"(10⁹ КОЕ/г Bacillus subtilis, штамм М-22 ВИЗР)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
123,Фитоспорин-АС,Фитоспорин-АС,585-02-3649-1,ИП КУЗНЕЦОВА МАРИЯ ВЯЧЕСЛАВОВНА ОГРНИП 304027214000089,"(10⁵ КОЕ/Мл Bacillussubtilis, штамм 8К + 10⁸ КОЕ/Мл Bacillus subtilis, штамм 26 Д + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 1К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3Н + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 7К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3/28 + 10⁶ КОЕ/Мл Trichodermareesei, штамм 4К + 10⁵ КОЕ/Мл Trichodermaatroviride, штамм 10К + 10⁵ КОЕ/Мл Trichodermalongibrachiatu m, штамм 9К)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
124,Фитоспорин-АС,Фитоспорин-АС,585-02-3649-1,ИП КУЗНЕЦОВА МАРИЯ ВЯЧЕСЛАВОВНА ОГРНИП 304027214000089,"(10⁵ КОЕ/Мл Bacillussubtilis, штамм 8К + 10⁸ КОЕ/Мл Bacillus subtilis, штамм 26 Д + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 1К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3Н + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 7К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3/28 + 10⁶ КОЕ/Мл Trichodermareesei, штамм 4К + 10⁵ КОЕ/Мл Trichodermaatroviride, штамм 10К + 10⁵ КОЕ/Мл Trichodermalongibrachiatu m, штамм 9К)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
125,Фитоспорин-АС,Фитоспорин-АС,585-02-3649-1,ИП КУЗНЕЦОВА МАРИЯ ВЯЧЕСЛАВОВНА ОГРНИП 304027214000089,"(10⁵ КОЕ/Мл Bacillussubtilis, штамм 8К + 10⁸ КОЕ/Мл Bacillus subtilis, штамм 26 Д + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 1К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3Н + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 7К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3/28 + 10⁶ КОЕ/Мл Trichodermareesei, штамм 4К + 10⁵ КОЕ/Мл Trichodermaatroviride, штамм 10К + 10⁵ КОЕ/Мл Trichodermalongibrachiatu m, штамм 9К)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
126,Фитоспорин-АС,Фитоспорин-АС,585-02-3649-1,ИП КУЗНЕЦОВА МАРИЯ ВЯЧЕСЛАВОВНА ОГРНИП 304027214000089,"(10⁵ КОЕ/Мл Bacillussubtilis, штамм 8К + 10⁸ КОЕ/Мл Bacillus subtilis, штамм 26 Д + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 1К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3Н + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 7К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3/28 + 10⁶ КОЕ/Мл Trichodermareesei, штамм 4К + 10⁵ КОЕ/Мл Trichodermaatroviride, штамм 10К + 10⁵ КОЕ/Мл Trichodermalongibrachiatu m, штамм 9К)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
127,Фитоспорин-АС,Фитоспорин-АС,585-02-3649-1,ИП КУЗНЕЦОВА МАРИЯ ВЯЧЕСЛАВОВНА ОГРНИП 304027214000089,"(10⁵ КОЕ/Мл Bacillussubtilis, штамм 8К + 10⁸ КОЕ/Мл Bacillus subtilis, штамм 26 Д + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 1К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3Н + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 7К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3/28 + 10⁶ КОЕ/Мл Trichodermareesei, штамм 4К + 10⁵ КОЕ/Мл Trichodermaatroviride, штамм 10К + 10⁵ КОЕ/Мл Trichodermalongibrachiatu m, штамм 9К)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
128,Фитоспорин-АС,Фитоспорин-АС,585-02-3649-1,ИП КУЗНЕЦОВА МАРИЯ ВЯЧЕСЛАВОВНА ОГРНИП 304027214000089,"(10⁵ КОЕ/Мл Bacillussubtilis, штамм 8К + 10⁸ КОЕ/Мл Bacillus subtilis, штамм 26 Д + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 1К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3Н + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 7К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3/28 + 10⁶ КОЕ/Мл Trichodermareesei, штамм 4К + 10⁵ КОЕ/Мл Trichodermaatroviride, штамм 10К + 10⁵ КОЕ/Мл Trichodermalongibrachiatu m, штамм 9К)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
129,Фитоспорин-АС,Фитоспорин-АС,585-02-3649-1,ИП КУЗНЕЦОВА МАРИЯ ВЯЧЕСЛАВОВНА ОГРНИП 304027214000089,"(10⁵ КОЕ/Мл Bacillussubtilis, штамм 8К + 10⁸ КОЕ/Мл Bacillus subtilis, штамм 26 Д + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 1К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3Н + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 7К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3/28 + 10⁶ КОЕ/Мл Trichodermareesei, штамм 4К + 10⁵ КОЕ/Мл Trichodermaatroviride, штамм 10К + 10⁵ КОЕ/Мл Trichodermalongibrachiatu m, штамм 9К)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
130,Фитоспорин-АС,Фитоспорин-АС,585-02-3649-1,ИП КУЗНЕЦОВА МАРИЯ ВЯЧЕСЛАВОВНА ОГРНИП 304027214000089,"(10⁵ КОЕ/Мл Bacillussubtilis, штамм 8К + 10⁸ КОЕ/Мл Bacillus subtilis, штамм 26 Д + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 1К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3Н + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 7К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3/28 + 10⁶ КОЕ/Мл Trichodermareesei, штамм 4К + 10⁵ КОЕ/Мл Trichodermaatroviride, штамм 10К + 10⁵ КОЕ/Мл Trichodermalongibrachiatu m, штамм 9К)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
131,Фитоспорин-АС,Фитоспорин-АС,585-02-3649-1,ИП КУЗНЕЦОВА МАРИЯ ВЯЧЕСЛАВОВНА ОГРНИП 304027214000089,"(10⁵ КОЕ/Мл Bacillussubtilis, штамм 8К + 10⁸ КОЕ/Мл Bacillus subtilis, штамм 26 Д + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 1К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3Н + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 7К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3/28 + 10⁶ КОЕ/Мл Trichodermareesei, штамм 4К + 10⁵ КОЕ/Мл Trichodermaatroviride, штамм 10К + 10⁵ КОЕ/Мл Trichodermalongibrachiatu m, штамм 9К)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
132,Фитоспорин-АС,Фитоспорин-АС,585-02-3649-1,ИП КУЗНЕЦОВА МАРИЯ ВЯЧЕСЛАВОВНА ОГРНИП 304027214000089,"(10⁵ КОЕ/Мл Bacillussubtilis, штамм 8К + 10⁸ КОЕ/Мл Bacillus subtilis, штамм 26 Д + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 1К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3Н + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 7К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3/28 + 10⁶ КОЕ/Мл Trichodermareesei, штамм 4К + 10⁵ КОЕ/Мл Trichodermaatroviride, штамм 10К + 10⁵ КОЕ/Мл Trichodermalongibrachiatu m, штамм 9К)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
133,Фитоспорин-АС,Фитоспорин-АС,585-02-3649-1,ИП КУЗНЕЦОВА МАРИЯ ВЯЧЕСЛАВОВНА ОГРНИП 304027214000089,"(10⁵ КОЕ/Мл Bacillussubtilis, штамм 8К + 10⁸ КОЕ/Мл Bacillus subtilis, штамм 26 Д + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 1К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3Н + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 7К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3/28 + 10⁶ КОЕ/Мл Trichodermareesei, штамм 4К + 10⁵ КОЕ/Мл Trichodermaatroviride, штамм 10К + 10⁵ КОЕ/Мл Trichodermalongibrachiatu m, штамм 9К)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
134,Фитоспорин-АС,Фитоспорин-АС,585-02-3649-1,ИП КУЗНЕЦОВА МАРИЯ ВЯЧЕСЛАВОВНА ОГРНИП 304027214000089,"(10⁵ КОЕ/Мл Bacillussubtilis, штамм 8К + 10⁸ КОЕ/Мл Bacillus subtilis, штамм 26 Д + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 1К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3Н + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 7К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3/28 + 10⁶ КОЕ/Мл Trichodermareesei, штамм 4К + 10⁵ КОЕ/Мл Trichodermaatroviride, штамм 10К + 10⁵ КОЕ/Мл Trichodermalongibrachiatu m, штамм 9К)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
135,Фитоспорин-АС,Фитоспорин-АС,585-02-3649-1,ИП КУЗНЕЦОВА МАРИЯ ВЯЧЕСЛАВОВНА ОГРНИП 304027214000089,"(10⁵ КОЕ/Мл Bacillussubtilis, штамм 8К + 10⁸ КОЕ/Мл Bacillus subtilis, штамм 26 Д + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 1К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3Н + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 7К + 10⁵ КОЕ/Мл Bacillussubtilis, штамм 3/28 + 10⁶ КОЕ/Мл Trichodermareesei, штамм 4К + 10⁵ КОЕ/Мл Trichodermaatroviride, штамм 10К + 10⁵ КОЕ/Мл Trichodermalongibrachiatu m, штамм 9К)",,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
136,Лавибакт,Лавибакт,101-02-4351-1,ООО «БИОМ-ПРО» ОГРН 1075009002254,(10⁹ КОЕ/см³ Lactobacillus plantarum B 1101),,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
137,Лавибакт,Лавибакт,101-02-4351-1,ООО «БИОМ-ПРО» ОГРН 1075009002254,(10⁹ КОЕ/см³ Lactobacillus plantarum B 1101),,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
138,Лавибакт,Лавибакт,101-02-4351-1,ООО «БИОМ-ПРО» ОГРН 1075009002254,(10⁹ КОЕ/см³ Lactobacillus plantarum B 1101),,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
139,Лавибакт,Лавибакт,101-02-4351-1,ООО «БИОМ-ПРО» ОГРН 1075009002254,(10⁹ КОЕ/см³ Lactobacillus plantarum B 1101),,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
140,Лавибакт,Лавибакт,101-02-4351-1,ООО «БИОМ-ПРО» ОГРН 1075009002254,(10⁹ КОЕ/см³ Lactobacillus plantarum B 1101),,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
141,Метабактерин,Метабактерин,495-02-1941-1,"918 ИПМ-215 + 0,5 г/кг ВалидамицинStreptomyce shygroscopicussubsp, «limoneus» ВКПМАС-1966) ООО «Фермлаб» ОГРН 1117746291497","(10¹⁰ КОЕ/г Methylobacteriumextorque nsNVDBKMB-2879 D + 0,5 г/кг ВалидамицинStreptomyce shygroscopicussubsp, «limoneus» ВКПМАС-1966 + 10¹⁰ КОЕ/г BacillussubtilisВКПМВ-2",,"(10¹⁰ КОЕ/г Methylobacteriumextorque nsNVDBKMB-2879 D + 0,5 г/кг ВалидамицинStreptomyce shygroscopicussubsp, «limoneus» ВКПМАС-1966 + 10¹⁰ КОЕ/г BacillussubtilisВКПМВ-2",1,0,active_substances_raw,1,"ВалидамицинStreptomyce shygroscopicussubsp, «limoneus» ВКПМАС-1966 — 0,5 г/кг",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
142,Метабактерин,Метабактерин,495-02-1941-1,"918 ИПМ-215 + 0,5 г/кг ВалидамицинStreptomyce shygroscopicussubsp, «limoneus» ВКПМАС-1966) ООО «Фермлаб» ОГРН 1117746291497","(10¹⁰ КОЕ/г Methylobacteriumextorque nsNVDBKMB-2879 D + 0,5 г/кг ВалидамицинStreptomyce shygroscopicussubsp, «limoneus» ВКПМАС-1966 + 10¹⁰ КОЕ/г BacillussubtilisВКПМВ-2",,"(10¹⁰ КОЕ/г Methylobacteriumextorque nsNVDBKMB-2879 D + 0,5 г/кг ВалидамицинStreptomyce shygroscopicussubsp, «limoneus» ВКПМАС-1966 + 10¹⁰ КОЕ/г BacillussubtilisВКПМВ-2",1,0,active_substances_raw,1,"ВалидамицинStreptomyce shygroscopicussubsp, «limoneus» ВКПМАС-1966 — 0,5 г/кг",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
